msa,auto_commuters,annual_excess_fuel_consumed_commuters,Annual Hours of Delay (Person Hours),AHD per Auto Commuter,tti,ahd_truck,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,med_hh_inc_dol,households
"Salem, OR",130,3162,6772,40,1.15,304,15600,39172,5.022051282051282,10812312.78100003,276.0214638262032,2.5975,11252,5596292.615999986,20268,276.11469390171635,1.093245270533372,0.0034043812907045,3.115515189463138,2.2471651866563604,2159.3541475917955,1117.6496570402792,14.907980913935337,5007.197542403308,0.7728699371741746,0.1118406630129661,0.0152439513434032,0.0121694960566769,0.0055126320010693,0.028921267210266,0.0534420532014436,5.7,60178,148343
"Salinas, CA",107,2284,5420,27,1.15,261,15798,39836,5.043170021521712,11642760.934999924,292.26731938447443,2.6874287884542345,12102,6195031.2390000215,21292,290.9558162220562,1.1280241398233244,0.0112248731918091,1.6108332140495307,1.2339728798852654,1187.1468551295256,631.6724953700248,25.82117937352174,9807.346820397905,0.7164721496587174,0.1034697059071374,0.0158317182101626,0.0835878907895845,0.0056669756467514,0.028550813179405,0.0464207466082413,4.9,71015,127155
"Salisbury, MD-DE",59,863,1994,19,1.09,82,29180,71857,4.925085675119945,19285160.46200008,268.3824883031588,2.6888965044551063,22541,10243286.17200004,39297,260.66331200855126,1.075918518719684,0.0093391353029493,3.895131163707689,3.008915406481666,2574.30532942563,1367.3386973040915,21.254308401975056,7491.403696974406,0.8237724678470112,0.0785687855308747,0.0076976553827523,0.0112521444669948,0.0025789668434567,0.0177219873742753,0.0584079925546348,5.5,60446,160153
"Salt Lake City, UT",544,14916,29571,46,1.17,1470,41929,105263,5.021011710272127,18063590.98399989,171.60437175455658,2.679577380810417,32047,9936897.912000006,56267,176.602589652905,1.0737744597605674,0.0024703645120585,1.999662790742276,1.5283740002126862,861.4822857185297,473.9069620079426,66.699369329828,20968.03530781104,0.7536157462652504,0.1114539929706501,0.0355999400092594,0.0085845445594266,0.0076928343668694,0.0214597312153993,0.0615932106131444,3.6,74842,395298
"San Angelo, TX",58,1186,2421,18,1.1,148,10757,29676,5.517523473087292,14715262.41400017,495.8640791885756,2.874221437203681,8906,7592881.081999973,15398,493.1082661384578,1.1225788049194148,0.0040264969476555,1.1814055278649862,0.9781163550400268,1616.1283220120538,833.9008722409823,11.578534645148515,9105.256193815048,0.798580879580434,0.0952593151201453,0.0021423919377506,0.0204127103828882,0.0027594008158228,0.0384773592020018,0.042367942960957,3.9,53883,44454
"San Antonio-New Braunfels, TX",1040,28260,71905,52,1.23,3471,91978,231030,5.023592598230011,61033780.008999616,264.18118862918067,2.753038770140686,72912,32832816.019000705,126716,259.1055274708853,1.0873474144760105,0.0039063733072382,4.822160991572239,3.822581510986488,3199.8381474656926,1721.3368919773568,49.99079045979385,19074.02099613665,0.7948612797905396,0.1073624846436,0.0196877371369887,0.0127118569808748,0.0015430881742138,0.0170265453226289,0.0468070079511539,5.1,60327,811335
"San Diego-Chula Vista-Carlsbad, CA",1450,34240,145568,64,1.34,5394,85819,203433,4.740978105081625,36698078.03500076,180.3939283941188,2.5894615411505613,61121,20630666.56800064,111376,185.2344003016865,1.0902153008655415,0.0042378968539003,7.334428191029195,5.223640283199472,3136.361622676783,1763.1776468622031,58.2293721252363,11700.843987397137,0.7619007535280152,0.086288911390414,0.0295187104004561,0.017017665881844,0.0061638886567736,0.0293534306906602,0.0697566394518366,6.0,78980,1125286
"San Francisco-Oakland-Berkeley, CA",1299,92997,255724,103,1.51,13453,109976,266545,4.847330326616716,39267790.46200066,147.32142963477335,2.7125645595402634,83687,22310876.580000017,149632,149.1049814210865,1.0944968335030807,0.0076320573139435,13.35040876512332,10.159086149040474,4766.867807257216,2708.402944744461,190.5644852814858,8237.650392196372,0.5755532715471123,0.0953076268604449,0.1760667099026936,0.0206251862077916,0.0190655708482984,0.0469296310483556,0.0664520035853032,4.5,106025,1703275
"San Jose-Sunnyvale-Santa Clara, CA",1014,41655,118687,80,1.44,5443,49337,118419,4.800413482781686,19845880.390000004,167.59033930365908,2.720372134503517,38297,11207928.637999944,67248,166.66560549012527,1.0971415835410443,0.0028699738282179,7.069521023019842,5.487594434574272,2843.7251684829284,1605.9891588634644,140.31290054184774,6978.832065050573,0.7488055512851816,0.1063162347560209,0.043348817206894,0.0132230873497456,0.0173236511395869,0.0211780404308958,0.0498046178316749,4.4,122478,658350
"San Luis Obispo-Paso Robles, CA",35,636,1600,20,1.12,84,14040,34767,4.952564102564103,11226730.53399992,322.9134102453453,2.590954415954416,10156,5875262.788999977,18252,321.8969312404107,1.1154410137358588,0.0051501205347359,1.498339244703881,1.0838414080635768,1198.1090419378518,627.0040462754304,35.66675643448052,9370.374599495151,0.7295463239231887,0.1082243133654655,0.0134037181546935,0.0085073827557187,0.0203121413816846,0.0460102517022416,0.0739958687170071,4.0,73518,105981
"Santa Cruz-Watsonville, CA",100,4393,10612,42,1.21,600,10531,24600,4.671920995157155,5186145.474000035,210.81892170731848,2.4938752255246417,7309,2720944.421000019,13165,206.6801687049008,1.1688403486726362,0.0069122673756171,6.879952432165128,4.775004494036172,3388.133526484542,1777.6059431246051,8.553908354493432,1530.6791876591335,0.6904477095417579,0.0919643999067115,0.0300704929996012,0.0303563770961699,0.0297394693088375,0.049179587875505,0.0782419632714168,5.7,82234,95818
"Santa Fe, NM",54,1293,2803,28,1.11,84,12494,28828,4.6146950536257405,8719467.04300001,302.46520892881955,2.53569713462462,8880,4653080.778000017,15875,293.1074505826782,1.1092652974249892,0.0129133858267716,2.527255483275749,1.7962244830709666,1763.752272744034,941.2136953998346,11.083484787507748,4943.702796444492,0.7860123016043701,0.0878030596298048,0.0104233873858373,0.006896353965045,0.0044159605431057,0.0201585731285933,0.0842903637432434,4.1,61200,61921
"Santa Maria-Santa Barbara, CA",79,1016,2314,16,1.13,153,14944,37791,5.057682012847966,9872435.12300002,261.2377318144537,2.6870315845824413,11303,5287349.373000008,20103,263.0129519474709,1.1334163776910344,0.0061184897776451,1.5207885304087485,1.1502591514460707,1004.6765325390064,538.0714857282052,27.611721941612867,9826.481263626734,0.6795613855102616,0.1418578129398909,0.0299519490000906,0.0096626886610137,0.032132615033712,0.0442479565202868,0.0625855923347441,5.8,74624,145856
"Santa Rosa-Petaluma, CA",173,6630,18461,53,1.21,685,19942,48035,4.817470664928292,11177384.086999856,232.6924968668649,2.5211112225453816,13956,5834801.307999973,25166,231.8525513788434,1.1300043090421326,0.0125168878645791,4.332279673342985,3.0318571417698674,2428.219530701876,1267.5755242524997,51.649754833143255,4603.119259060171,0.7457398312756872,0.1130276640575553,0.0181302526057731,0.0125421610491992,0.0095938919555516,0.0267467292639742,0.0742194697922591,4.4,81018,189374
"Savannah, GA",157,4418,9878,35,1.11,518,20604,51259,4.975635798874005,12178887.467000011,237.59510460602067,2.748252766453116,16170,6607634.110999951,28330,233.23805545358104,1.0855257093167083,0.015884221673138,5.071459269200379,3.980076508589115,2997.705869397473,1626.400080553063,42.12613083713176,4062.7359713072574,0.7954937274333981,0.0967775163455387,0.0188610710529454,0.0153371572316133,0.0077742960304466,0.0236644366617151,0.0420917952443427,6.9,59459,142788
"Scranton--Wilkes-Barre, PA",216,3193,7726,19,1.06,303,25809,66923,5.1860203804874265,17683709.934000034,264.23964756511265,2.7540392886202487,20412,9380114.83700003,35471,264.44461213385665,1.0848328188720076,0.0050463759127174,5.605275738525476,4.43313915203154,3840.600963236559,2037.2013685310983,21.122454913832463,4604.412200922218,0.8038345922614459,0.1064821951595498,0.0097310004624633,0.0081046708802219,0.0014798828426082,0.0281177740095575,0.0422498843841529,5.2,53491,226611
"Seattle-Tacoma-Bellevue, WA",1588,67508,168998,77,1.37,6966,149176,358253,4.803091650131388,59318808.329000704,165.57798072591353,2.532887327720277,104622,31158484.66300008,189344,164.56019025160597,1.0905308058680023,0.0098339530167314,9.133304839539678,6.405484923327614,3631.795725766804,1907.6791090074908,209.8720967551085,16333.189641737452,0.6753912863515431,0.0999189625207892,0.0999788055823602,0.011286900104476,0.010896424127725,0.0403845914090298,0.0621430299040765,4.4,86856,1499147
"Sebastian-Vero Beach, FL",93,1142,2529,14,1.09,119,8859,23012,5.19516875493848,4254745.123999993,184.8924528072307,2.8443390901907666,7330,2323193.142999999,12634,183.8842126800696,1.0655403770498608,0.0135349058097198,5.549092984753606,4.591359248023922,2665.0836798174705,1455.1997710857856,12.83170265441468,1596.4771223586486,0.8047657918960696,0.0854507876408982,0.0038904423641384,0.0132344512565781,0.0075551001267867,0.0081977178387203,0.0769057088768084,6.5,54740,58612
"Sebring-Avon Park, FL",36,455,1039,11,1.11,72,10640,29070,5.464285714285714,6450247.406000021,221.88673567251533,2.823966165413534,8881,3330381.626,15017,221.77409775587668,1.062360321209946,0.0049943397482852,3.7171238073550734,3.1026105764210907,2253.4180635500925,1163.4812809757989,0.9445988334297056,2862.428197561413,0.7932511238002673,0.1050905114809865,0.0106001700886891,0.0138197059895516,0.0043737091483416,0.021230713157575,0.0516340663345887,9.5,40942,41740
"Sheboygan, WI",43,397,845,11,1.06,31,6109,16050,5.2545424783106895,5128148.015000033,319.5107797507809,2.8701915207071536,4988,2729302.4990000003,8728,312.7065191338222,1.0416224459654833,0.0108845096241979,4.544596486480742,3.710664147088876,3814.92281079102,2030.3778928627453,2.3187781966362864,1344.2337550040015,0.841999317639031,0.0754861821903787,0.0033606277720914,0.0088365745479358,0.007625383828045,0.0243091095189355,0.0383828045035824,3.1,60696,47738
"Sherman-Denison, TX",43,667,1476,13,1.06,83,8825,23782,5.389688385269122,8135350.47199997,342.080164494154,2.861983002832861,7313,4305738.365999995,12599,341.7523903484399,1.0693859974467337,0.0050797682355742,3.46115036963341,2.8681464762752555,3190.670968074792,1688.7034489547464,5.203971603783343,2549.7303085779267,0.7943178405792266,0.117079843849054,0.0032698274999165,0.0116445897701111,0.0027192953188081,0.0160154816322445,0.0549531213506389,4.6,54815,48454
"Sierra Vista-Douglas, AZ",29,256,583,8,1.08,28,12946,33461,5.169318708481384,15920706.207999917,475.79887654283846,2.652247798547814,9511,8240909.755999981,17157,480.3234689048191,1.0762856657165791,0.0035554001282275,0.805493542813432,0.5917695879575584,990.5782517822996,512.745218242407,5.032607567442298,16072.13380604163,0.7888986859932472,0.1002602206499064,0.0066883158777608,0.0244951504333426,0.0044302028000602,0.0289468590722381,0.0462805651734445,6.3,49260,50163
"Sioux City, IA-NE-SD",64,631,1587,14,1.07,88,10147,28831,5.682664827042475,13953985.31900009,483.9924150740553,2.993298511875431,8534,7289592.407999986,15082,483.3306198116951,1.0363159537924502,0.0043760774433099,1.868942707429312,1.5718495185968018,2570.138868781009,1342.6461585753082,5.041172055611535,5429.27290369268,0.8211636837508491,0.1047925360098706,0.0070979995286484,0.0047689684333106,0.0009981561837161,0.0224030610122967,0.0387755950813081,3.9,59937,55391
"Sioux Falls, SD",99,1546,3529,19,1.07,108,15053,43482,5.777187271640204,20309197.46399999,467.0713735338759,3.0115591576429948,12691,10503662.351000063,22585,465.0724972769565,1.020578025962108,0.0023024131060438,2.247649987329852,1.8949661854250408,3032.483054715939,1568.3622234865031,8.379015982496572,6697.217131161317,0.8433864162629807,0.0806046055715767,0.0053414402000198,0.0058031338343301,0.0037077550324606,0.0205631241742786,0.0405935249243532,2.7,65621,102294
"South Bend-Mishawaka, IN-MI",157,1647,3716,13,1.06,247,12750,34102,5.349333333333333,6876872.575000052,201.6559901178832,2.831921568627451,10372,3634783.8609999977,18001,201.9212188767289,1.048552175571348,0.0097772345980778,1.713801576936984,1.394160780861992,924.360397131748,488.5724166907369,10.989876061067545,7439.601043422785,0.8131733888733128,0.0866610592648963,0.0109744863219449,0.007676800042723,0.0059745530767279,0.0349327779335389,0.0406069344868559,4.8,53323,122891
"Spartanburg, SC",117,2127,5577,26,1.1,207,18856,46326,4.913661434026305,12107013.733000085,261.34381843889145,2.568466270683072,13898,6335046.419999989,24187,261.9194782321077,1.077564769579175,0.0052507545375615,8.89506171207806,6.556192600469924,5711.319171829249,2988.472043634869,40.66363668881141,2119.8279011821346,0.847964427019898,0.0969104261406631,0.0036178354965875,0.0071275683388946,0.0012756113205099,0.0115886045388701,0.0315155271445764,5.5,52332,116645
"Spokane-Spokane Valley, WA",215,5777,11913,47,1.16,548,26802,71805,5.358182225207074,24612543.229000226,342.7692114616005,2.8106857697186776,21207,12636567.490000034,37633,335.7842183721743,1.1111357295233038,0.0022586559668376,2.398817648507706,1.8980570805127568,2202.8581103046254,1130.9910122965005,28.49663114361969,11173.004340981654,0.7756561599935093,0.0950549673441239,0.025536489391911,0.0104904466350249,0.0046083323191756,0.0277798060930591,0.0608737982231958,5.6,56410,220365
"Springfield, IL",93,1090,2510,14,1.06,129,12705,33357,5.251003541912633,10095172.499999974,302.6403003867246,2.831719795356159,10241,5342216.674000013,17962,297.41769702705784,1.0550123258419772,0.0038414430464313,4.115771498809264,3.317561268737164,3270.320602208812,1730.6055196625634,16.037948462510005,3086.9060645557443,0.8326584195910124,0.0795051754607422,0.0134915425397626,0.0098560969452158,0.0050896238323655,0.0166624589750063,0.0427366826558949,5.8,62533,88899
"Springfield, MA",311,6986,15218,40,1.11,658,22344,58277,5.216344432509846,13469697.911999775,231.1323148411857,2.7667382742570714,18497,7076243.313000053,30899,229.01204935434976,1.0827888750735826,0.0326224149648856,4.676876427229628,3.871651596601612,2819.3748946713163,1481.1455220153612,50.41114918129218,4777.547653367354,0.7895696824312326,0.0773199134368519,0.0226009276342917,0.0107331079962557,0.0049090575271713,0.044371137992373,0.0504961729818235,5.6,59419,268830
"Springfield, MO",165,4020,10702,34,1.17,575,39289,96594,4.917101478785411,28517901.57900044,295.2347100130488,2.5431800249433683,28133,14774030.074000048,49874,296.22709375626675,1.0809299177119245,0.0129526406544492,5.00874769697452,3.586528009340633,3635.597084587656,1883.4632876423432,7.665401851871917,7844.076479183031,0.8240953441286037,0.0957575245101493,0.0070794048978019,0.0082209413212696,0.0031192600213274,0.0190866769076107,0.0426408482132371,3.8,48549,188342
"Springfield, OH",50,384,888,9,1.04,37,5695,15170,5.327480245829675,4169135.078999991,274.82762551087615,2.802107111501317,4600,2230325.804999995,7931,281.21621548354494,1.0515482918454695,0.0068087252553271,5.473837567773737,4.421361336568777,4007.228835918082,2143.71223525622,2.942981104242106,1040.403543124538,0.8206571518976802,0.0988892034572917,0.0074275151131613,0.0065948340466634,0.0040468299831798,0.024264326277749,0.0381201392242743,6.7,50873,54696
"St. Cloud, MN",67,901,2054,17,1.07,84,12576,32241,5.127385496183206,13968141.182000052,433.24156142799706,2.723998091603053,9625,7303372.605999989,17051,428.32517776083455,1.0480588745139874,0.0048091021054483,2.6935744531737846,2.061518297693836,2991.748429243004,1564.2635077553134,7.893659294011572,4668.888949842078,0.8092640462251958,0.0755436022200258,0.0143693453964874,0.0083346004713753,0.00519843381738,0.0372348513647076,0.0500551205048278,4.3,61985,75931
"St. George, UT",66,887,1537,12,1.05,286,11271,28379,5.035755478662053,6098671.672000031,214.900865851511,2.656729660189868,8494,3225571.503999995,14981,215.31082731459816,1.1078335916323463,0.0030038048194379,1.7900442324841774,1.3490050315606958,968.5823841964592,512.2806909059094,15.91520695818364,6296.4924527917365,0.7681558487454353,0.0978913888561668,0.0053157026740487,0.0152844858051596,0.0049181293438567,0.0126487218753681,0.0957857226999646,3.5,59839,57144
"St. Joseph, MO-KS",45,595,1259,14,1.06,65,10640,28837,5.420488721804511,12740991.703000093,441.8279190969966,2.82406015037594,8549,6610090.119999968,14952,442.0873542001049,1.0530537338901664,0.0050829320492241,2.458940443646442,1.975703181647879,2944.486822431455,1527.6144673135043,2.8336712415433705,4327.066980207785,0.8355686460141307,0.095899296972247,0.0044881572257578,0.0126229421974438,0.000911656936482,0.0187590946545346,0.0317502059994039,4.1,52810,47117
"St. Louis, MO-IL",1117,29582,71517,46,1.14,4358,159275,402096,5.049078637576518,89564908.2009978,222.74508625054165,2.6828818081933763,122818,47249254.175000414,213885,220.9096204736209,1.0874270873893557,0.0296280711597353,7.607051913120697,5.865847759319778,4277.663828465735,2256.647492484464,66.03046100252911,20937.808998684675,0.8310487315637641,0.0707549701147691,0.0228232949609193,0.0085377049941186,0.0021639778902956,0.0167273170300128,0.0479440034461202,5.0,63705,1126934
"State College, PA",54,550,1282,13,1.07,29,6016,14798,4.919547872340425,6412792.760999985,433.35536971212224,2.648271276595745,4583,3376454.207999997,7971,423.5922980805416,1.1109921795990665,0.0145527537322795,2.0843455366384025,1.5878583102416557,2221.821138427091,1169.8299963611612,15.339122431798115,2886.277680092574,0.6835237403420722,0.0913953641946774,0.0573466288053886,0.0113715908340487,0.017314930991217,0.0897048141055273,0.0493429307270686,4.1,60403,58201
"Staunton, VA",34,525,1245,14,1.06,22,6651,16125,4.848894903022102,6148068.146000057,381.27554393798806,2.556307322207187,4761,3203664.679999993,8479,377.8352022644172,1.0933201679711142,0.0064866139874985,2.543970153306865,1.8210557660342777,2351.601543214677,1225.383750883081,2.5849378478635923,2614.417465297097,0.8489588838389177,0.0772821759503928,0.0050382271077757,0.007398795053377,0.0007398795053377,0.019060705351795,0.0415213331924039,3.8,57140,49329
"Stockton, CA",206,4031,10797,34,1.17,720,23392,59941,5.124914500683994,13326314.46299983,222.3238595118505,2.7930916552667577,18467,7253957.818000016,32716,221.72508307861645,1.0661174643582412,0.0024452867098667,6.335383520549462,5.001518787362642,3609.238758487905,1964.6291389756427,45.47719268695343,3692.2784428323343,0.7875024328131237,0.1289407449191316,0.0166750784272976,0.0080983813133562,0.0040508400215077,0.0137359103009431,0.0409966122046399,7.8,64432,228567
"Sumter, SC",44,653,1528,19,1.11,92,13746,34501,5.019787574567147,11459446.940000068,332.14825483319515,2.604030263349338,10383,5923543.454000024,17855,331.75824441333094,1.0822891936446413,0.0236908429011481,3.8596504968199135,2.91537546256956,3217.62404155774,1663.2334813884431,13.32108112280424,3561.4623685035103,0.8395495384180891,0.0999240993416059,0.0027006513335569,0.0101318553298148,0.0025947434381233,0.0195753093393112,0.0255238027994987,9.8,44486,54937
"Syracuse, NY",239,3081,7819,18,1.07,284,24780,66376,5.357223567393059,22319306.006000143,336.2556647884799,2.7955205811138013,20381,11622812.123999912,34544,336.46399154701,1.0640255900247098,0.0134031959240389,3.3384346906060043,2.745788435401169,3006.922737719202,1565.859531765834,59.495481476033184,7422.64033791892,0.802964845681944,0.0794566851505514,0.0226195584174825,0.0091021941561227,0.0030034947971085,0.0383608844751744,0.0444923373216163,5.4,60337,257280
"Tallahassee, FL",143,3454,7460,33,1.15,224,21369,50871,4.761196125228135,14283536.269000078,280.77954569401186,2.631522298656933,16210,7647031.639999938,28196,271.2098042275478,1.0851275281083492,0.0067740104979429,3.167301453002799,2.4026373041871576,2117.0979071936977,1133.438833100762,11.409984677969476,6746.752816894286,0.8113629752288035,0.0923157824073038,0.0145225894515428,0.0125310479088813,0.0057900154400411,0.020312604891584,0.0431649846718431,7.0,51874,147777
"Tampa-St. Petersburg-Clearwater, FL",1380,40492,98821,53,1.25,3909,124563,315501,5.065725777317502,51336670.03299941,162.7147617059832,2.814752374300555,100245,28466824.173000023,175612,162.1006774764824,1.0822432862939302,0.007396988816254,14.44160940521334,11.62222437501996,5951.880869767892,3300.392216897085,222.7300788851948,8625.285209211756,0.7887453283352007,0.0876353964128093,0.0128211538475081,0.0158500334859862,0.0064471967194296,0.0141662271117474,0.0743346640873185,5.5,55285,1213267
"Terre Haute, IN",55,861,1905,18,1.07,111,16616,46337,5.577395281656235,16547816.193000158,357.118850875114,2.88348579682234,13660,8557392.635999989,23853,358.75540334549066,1.054474828272263,0.0104389384983021,3.3153008776538813,2.725506137984594,3301.696530326705,1707.4104066297318,4.298820431016456,5011.913130418058,0.8199121703303481,0.1032492043520094,0.0059334369526065,0.0089433301260701,0.0037500308390694,0.0301852811289566,0.0280265462709397,6.3,48591,72902
"Texarkana, TX-AR",50,1050,2269,20,1.06,100,13341,34285,5.139794618094595,13511931.028999995,394.1061988916435,2.6517502436099245,9971,7027334.818000013,17663,397.8562428805986,1.0751089028581886,0.0037932401064371,2.414433182416387,1.804535886505794,2445.3680110141063,1271.7959949426022,3.986009426385418,5525.520481228726,0.8720835455934793,0.0758023433520122,0.0042791645440652,0.0115809135676685,0.0008830022075055,0.0096960434708779,0.0256749872643912,6.4,47377,55865
"Toledo, OH",263,4075,11042,39,1.13,490,27647,75045,5.428798784678265,19926451.17399964,265.52669963354833,2.901978514847904,23567,10565007.29300007,40058,263.7427553297736,1.041253191012017,0.0153527385291327,4.831017991759571,4.1180815644300575,3481.934536604725,1846.1221946523824,37.56338707611287,5722.810398793466,0.8465495878008888,0.0747575542302037,0.0125030976887111,0.0091394207735135,0.0030927324092583,0.0248277685076574,0.0291298385897668,6.2,52601,265076
"Topeka, KS",85,1422,3264,21,1.07,152,18499,50142,5.421049786474945,22332882.086000208,445.3927263770932,2.83604519163198,14886,11507274.757999988,26135,440.3013108092592,1.0415865712441248,0.0070403673235125,2.169375472097606,1.7456794030836782,2618.974356376932,1349.456706345915,9.135836035899622,8527.338968257534,0.8249853107344632,0.1035751412429378,0.0090847457627118,0.0079276836158192,0.0012112994350282,0.0172655367231638,0.0359502824858757,4.1,57603,94658
"Trenton-Princeton, NJ",167,3275,8467,28,1.11,311,12072,31348,5.19350563286945,5487370.191000041,175.04689903662245,2.8716865473823723,10385,3076620.7909999983,17308,177.75715224173783,1.0896615039646311,0.0235151375086665,20.3740250395531,17.52685967824378,9261.084962949975,5192.441106116934,14.264064397595368,592.5191500729007,0.7069925461321698,0.109080992637033,0.0758851468048359,0.0101240796291246,0.0040905372238887,0.043268793746023,0.0505579038269248,6.1,81057,129936
"Tucson, AZ",433,13696,31552,50,1.2,1867,53107,129478,4.876118025872295,29073808.45899956,224.5463202937917,2.671719359029883,40283,15643739.819999794,71203,219.70618962683864,1.0805687378729458,0.0119517436063087,2.232603129330116,1.6934858278344675,1222.2546132733316,657.658359096874,77.87811092390632,23787.03106804949,0.7684481304914905,0.0998035665443761,0.0228509298377672,0.0169873120715026,0.0148805689110714,0.0226339262504266,0.0543955658933653,7.0,53379,404739
"Tulsa, OK",399,8317,21870,41,1.13,1021,64692,165762,5.124652198107958,47120821.150000334,284.2679332416376,2.695109132504792,49708,24711587.165999964,87157,283.52957497389724,1.07091240934608,0.0072053879780166,3.860552055715934,2.966368663598708,2811.9764879375603,1474.6857205482077,26.196187081821115,16757.18888551626,0.8283477147857584,0.0962127874476477,0.0047193222287042,0.0147609428195773,0.0019330065217202,0.0124905308802145,0.0415356953163774,5.4,55739,382217
"Tuscaloosa, AL",85,2173,5089,31,1.12,179,24229,57468,4.743736844277518,20766680.960000053,361.3607739959639,2.4960584423624583,16969,10756816.455999993,30224,355.9031384330331,1.0969287303686377,0.0116794600317628,2.624563125239181,1.838136599619615,2249.5136027579647,1165.2129190384906,21.03598967242825,9231.631644520638,0.8527383139033624,0.0901900513550999,0.0049761967237695,0.0048356261948494,0.00240844172883,0.010861416201222,0.0339899538928665,6.5,50408,88699
"Twin Falls, ID",40,767,1912,27,1.11,67,12685,33748,5.32093023255814,13625948.382999873,403.7557302062307,2.696807252660623,9718,6909045.495999978,17039,405.4842124537812,1.0808763525436602,0.008157755736839,1.935037835787068,1.482435765721618,2078.575141473108,1053.9428020444766,1.4644301641985318,6555.427374803984,0.8157763851586591,0.0984979608077191,0.0031433402964289,0.0092310753009052,0.0024470307370934,0.0229185317815577,0.0479856759176365,3.4,52919,39168
"Tyler, TX",84,3048,5666,32,1.18,472,11964,31061,5.1924105650284185,9107481.142000062,293.2127472393053,2.7311935807422265,9462,4773739.863999976,16300,292.86747631901693,1.07275971541334,0.0057055214723926,4.864055395572169,3.846848224080898,3702.715880041557,1940.800329534189,5.334456020034457,2459.6759343841004,0.8331008230862745,0.0901508659345915,0.0035873009546206,0.0114693983299121,0.0044841261932758,0.0091177232596608,0.0480897622416645,5.4,56810,77678
"Utica-Rome, NY",69,916,2208,18,1.05,84,14308,37611,5.2573385518591,15364907.732999954,408.5216487995521,2.748462398658093,11491,7998033.445999929,19594,408.1878863937904,1.066671131644238,0.0127079718281106,2.0357805401732145,1.634970239525469,2186.160201593392,1137.9816081228105,12.82321167144304,7028.262485887895,0.8179619792032327,0.0828282355510831,0.0090956604494785,0.0086744206001887,0.0009516900298768,0.0364762506533118,0.0440117635128283,4.9,55757,114253
"Valdosta, GA",48,912,1910,23,1.06,116,9764,25385,5.199713232281852,10510568.975999927,414.046443805394,2.773453502662844,7900,5494799.977999987,13492,407.2635619626436,1.0687692532579054,0.0035576638007708,2.313845385338634,1.8721198836721844,2490.7652112249943,1302.1423159006654,11.824349985509656,4219.8152313323335,0.8429787026341051,0.0903795779574703,0.003237720254462,0.0130973105770951,0.0017083448578819,0.023347379724387,0.0252509639945983,6.5,41647,52892
"Vallejo, CA",100,3134,8150,40,1.21,445,17163,42028,4.897512089960962,8698953.984000005,206.9799653564292,2.6702790887374004,12913,4798696.477000023,23013,208.52111749880603,1.0904844738719617,0.0030417590057793,7.290365145078447,5.485083325665559,3695.0737588763577,2038.3528251314867,28.26924069757733,2354.2030691818413,0.7651190771943669,0.1324633318232523,0.0319162927998363,0.0102734220871268,0.0033708905093844,0.0118711852187425,0.0449858003672906,6.0,81472,149865
"Victoria, TX",41,991,1972,29,1.11,115,6660,17203,5.166066066066066,6968803.527000047,405.092340115099,2.725525525525525,5099,3709574.471999997,9048,409.98833687002616,1.0724459541085918,0.0036472148541114,1.4714925791673876,1.1265976968730496,1539.721122470884,819.6113074199363,2.439616919741074,4526.016708673052,0.7958763348183304,0.1244039490474378,0.0098278448140768,0.0059772996932996,0.0031565515234278,0.0163872036535404,0.0443708164498869,5.6,57163,34982
"Vineland-Bridgeton, NJ",55,620,1505,14,1.07,49,5702,15326,5.375657663977552,4378557.083999989,285.6947072947924,2.782532444756226,4526,2244348.112,7896,284.2386160081054,1.0394874558156046,0.0035460992907801,3.2928606205146127,2.6137297734916056,2528.5826370710024,1296.0935665961276,3.685095110667702,1731.625069241128,0.805606176071038,0.116811901527451,0.0159040455915973,0.0172956495808621,0.0022199396971604,0.0177926510055995,0.0243696365262913,7.3,54149,50729
"Virginia Beach-Norfolk-Newport News, VA-NC",751,14318,38378,43,1.16,1215,85952,203538,4.7360852568875655,39071527.42600021,191.96183231632529,2.5908413998510795,61211,21436998.7299999,111473,192.30664582454853,1.0746105033215962,0.0111506822279834,6.042055609323559,4.302869809920704,2746.5601899793355,1506.9287325909568,140.59550213071495,14225.62213220391,0.8132552024743711,0.0830748288188786,0.0152614247632553,0.0139558349298117,0.0038576827541695,0.0327545104776708,0.0378405157818426,5.6,66759,663821
"Visalia, CA",131,1940,4387,18,1.12,402,17815,47109,5.288689306763963,17903980.95199979,380.0543622662292,2.8063429694078024,14039,9315135.91899999,24959,373.2175134821103,1.0853045950802922,0.003966505068312,1.420534567268127,1.1194434347391096,1427.6297408939552,742.7714045321604,3.0153419129209564,12541.05349527718,0.7894724717806957,0.1352050218843584,0.0068647777009905,0.0136374107348537,0.0038009675190048,0.0144667127390002,0.0365526376410965,9.5,49687,138238
